OID_,NRI_ID,STATE,STATEABBRV,STATEFIPS,COUNTY,COUNTYTYPE,COUNTYFIPS,STCOFIPS,POPULATION,BUILDVALUE,AGRIVALUE,AREA,RISK_VALUE,RISK_SCORE,RISK_RATNG,RISK_SPCTL,EAL_SCORE,EAL_RATNG,EAL_SPCTL,EAL_VALT,EAL_VALB,EAL_VALP,EAL_VALPE,EAL_VALA,ALR_VALB,ALR_VALP,ALR_VALA,ALR_NPCTL,ALR_VRA_NPCTL,SOVI_SCORE,SOVI_RATNG,SOVI_SPCTL,RESL_SCORE,RESL_RATNG,RESL_SPCTL,RESL_VALUE,CRF_VALUE,AVLN_EVNTS,AVLN_AFREQ,AVLN_EXP_AREA,AVLN_EXPB,AVLN_EXPP,AVLN_EXPPE,AVLN_EXPT,AVLN_HLRB,AVLN_HLRP,AVLN_HLRR,AVLN_EALB,AVLN_EALP,AVLN_EALPE,AVLN_EALT,AVLN_EALS,AVLN_EALR,AVLN_ALRB,AVLN_ALRP,AVLN_ALR_NPCTL,AVLN_RISKV,AVLN_RISKS,AVLN_RISKR,CFLD_EVNTS,CFLD_AFREQ,CFLD_EXP_AREA,CFLD_EXPB,CFLD_EXPP,CFLD_EXPPE,CFLD_EXPT,CFLD_HLRB,CFLD_HLRP,CFLD_HLRR,CFLD_EALB,CFLD_EALP,CFLD_EALPE,CFLD_EALT,CFLD_EALS,CFLD_EALR,CFLD_ALRB,CFLD_ALRP,CFLD_ALR_NPCTL,CFLD_RISKV,CFLD_RISKS,CFLD_RISKR,CWAV_EVNTS,CWAV_AFREQ,CWAV_EXP_AREA,CWAV_EXPB,CWAV_EXPP,CWAV_EXPPE,CWAV_EXPA,CWAV_EXPT,CWAV_HLRB,CWAV_HLRP,CWAV_HLRA,CWAV_HLRR,CWAV_EALB,CWAV_EALP,CWAV_EALPE,CWAV_EALA,CWAV_EALT,CWAV_EALS,CWAV_EALR,CWAV_ALRB,CWAV_ALRP,CWAV_ALRA,CWAV_ALR_NPCTL,CWAV_RISKV,CWAV_RISKS,CWAV_RISKR,DRGT_EVNTS,DRGT_AFREQ,DRGT_EXP_AREA,DRGT_EXPA,DRGT_EXPT,DRGT_HLRA,DRGT_HLRR,DRGT_EALA,DRGT_EALT,DRGT_EALS,DRGT_EALR,DRGT_ALRA,DRGT_ALR_NPCTL,DRGT_RISKV,DRGT_RISKS,DRGT_RISKR,ERQK_EVNTS,ERQK_AFREQ,ERQK_EXP_AREA,ERQK_EXPB,ERQK_EXPP,ERQK_EXPPE,ERQK_EXPT,ERQK_HLRB,ERQK_HLRP,ERQK_HLRR,ERQK_EALB,ERQK_EALP,ERQK_EALPE,ERQK_EALT,ERQK_EALS,ERQK_EALR,ERQK_ALRB,ERQK_ALRP,ERQK_ALR_NPCTL,ERQK_RISKV,ERQK_RISKS,ERQK_RISKR,HAIL_EVNTS,HAIL_AFREQ,HAIL_EXP_AREA,HAIL_EXPB,HAIL_EXPP,HAIL_EXPPE,HAIL_EXPA,HAIL_EXPT,HAIL_HLRB,HAIL_HLRP,HAIL_HLRA,HAIL_HLRR,HAIL_EALB,HAIL_EALP,HAIL_EALPE,HAIL_EALA,HAIL_EALT,HAIL_EALS,HAIL_EALR,HAIL_ALRB,HAIL_ALRP,HAIL_ALRA,HAIL_ALR_NPCTL,HAIL_RISKV,HAIL_RISKS,HAIL_RISKR,HWAV_EVNTS,HWAV_AFREQ,HWAV_EXP_AREA,HWAV_EXPB,HWAV_EXPP,HWAV_EXPPE,HWAV_EXPA,HWAV_EXPT,HWAV_HLRB,HWAV_HLRP,HWAV_HLRA,HWAV_HLRR,HWAV_EALB,HWAV_EALP,HWAV_EALPE,HWAV_EALA,HWAV_EALT,HWAV_EALS,HWAV_EALR,HWAV_ALRB,HWAV_ALRP,HWAV_ALRA,HWAV_ALR_NPCTL,HWAV_RISKV,HWAV_RISKS,HWAV_RISKR,HRCN_EVNTS,HRCN_AFREQ,HRCN_EXP_AREA,HRCN_EXPB,HRCN_EXPP,HRCN_EXPPE,HRCN_EXPA,HRCN_EXPT,HRCN_HLRB,HRCN_HLRP,HRCN_HLRA,HRCN_HLRR,HRCN_EALB,HRCN_EALP,HRCN_EALPE,HRCN_EALA,HRCN_EALT,HRCN_EALS,HRCN_EALR,HRCN_ALRB,HRCN_ALRP,HRCN_ALRA,HRCN_ALR_NPCTL,HRCN_RISKV,HRCN_RISKS,HRCN_RISKR,ISTM_EVNTS,ISTM_AFREQ,ISTM_EXP_AREA,ISTM_EXPB,ISTM_EXPP,ISTM_EXPPE,ISTM_EXPT,ISTM_HLRB,ISTM_HLRP,ISTM_HLRR,ISTM_EALB,ISTM_EALP,ISTM_EALPE,ISTM_EALT,ISTM_EALS,ISTM_EALR,ISTM_ALRB,ISTM_ALRP,ISTM_ALR_NPCTL,ISTM_RISKV,ISTM_RISKS,ISTM_RISKR,LNDS_EVNTS,LNDS_AFREQ,LNDS_EXP_AREA,LNDS_EXPB,LNDS_EXPP,LNDS_EXPPE,LNDS_EXPT,LNDS_HLRB,LNDS_HLRP,LNDS_HLRR,LNDS_EALB,LNDS_EALP,LNDS_EALPE,LNDS_EALT,LNDS_EALS,LNDS_EALR,LNDS_ALRB,LNDS_ALRP,LNDS_ALR_NPCTL,LNDS_RISKV,LNDS_RISKS,LNDS_RISKR,LTNG_EVNTS,LTNG_AFREQ,LTNG_EXP_AREA,LTNG_EXPB,LTNG_EXPP,LTNG_EXPPE,LTNG_EXPT,LTNG_HLRB,LTNG_HLRP,LTNG_HLRR,LTNG_EALB,LTNG_EALP,LTNG_EALPE,LTNG_EALT,LTNG_EALS,LTNG_EALR,LTNG_ALRB,LTNG_ALRP,LTNG_ALR_NPCTL,LTNG_RISKV,LTNG_RISKS,LTNG_RISKR,RFLD_EVNTS,RFLD_AFREQ,RFLD_EXP_AREA,RFLD_EXPB,RFLD_EXPP,RFLD_EXPPE,RFLD_EXPA,RFLD_EXPT,RFLD_HLRB,RFLD_HLRP,RFLD_HLRA,RFLD_HLRR,RFLD_EALB,RFLD_EALP,RFLD_EALPE,RFLD_EALA,RFLD_EALT,RFLD_EALS,RFLD_EALR,RFLD_ALRB,RFLD_ALRP,RFLD_ALRA,RFLD_ALR_NPCTL,RFLD_RISKV,RFLD_RISKS,RFLD_RISKR,SWND_EVNTS,SWND_AFREQ,SWND_EXP_AREA,SWND_EXPB,SWND_EXPP,SWND_EXPPE,SWND_EXPA,SWND_EXPT,SWND_HLRB,SWND_HLRP,SWND_HLRA,SWND_HLRR,SWND_EALB,SWND_EALP,SWND_EALPE,SWND_EALA,SWND_EALT,SWND_EALS,SWND_EALR,SWND_ALRB,SWND_ALRP,SWND_ALRA,SWND_ALR_NPCTL,SWND_RISKV,SWND_RISKS,SWND_RISKR,TRND_EVNTS,TRND_AFREQ,TRND_EXP_AREA,TRND_EXPB,TRND_EXPP,TRND_EXPPE,TRND_EXPA,TRND_EXPT,TRND_HLRB,TRND_HLRP,TRND_HLRA,TRND_HLRR,TRND_EALB,TRND_EALP,TRND_EALPE,TRND_EALA,TRND_EALT,TRND_EALS,TRND_EALR,TRND_ALRB,TRND_ALRP,TRND_ALRA,TRND_ALR_NPCTL,TRND_RISKV,TRND_RISKS,TRND_RISKR,TSUN_EVNTS,TSUN_AFREQ,TSUN_EXP_AREA,TSUN_EXPB,TSUN_EXPP,TSUN_EXPPE,TSUN_EXPT,TSUN_HLRB,TSUN_HLRP,TSUN_HLRR,TSUN_EALB,TSUN_EALP,TSUN_EALPE,TSUN_EALT,TSUN_EALS,TSUN_EALR,TSUN_ALRB,TSUN_ALRP,TSUN_ALR_NPCTL,TSUN_RISKV,TSUN_RISKS,TSUN_RISKR,VLCN_EVNTS,VLCN_AFREQ,VLCN_EXP_AREA,VLCN_EXPB,VLCN_EXPP,VLCN_EXPPE,VLCN_EXPT,VLCN_HLRB,VLCN_HLRP,VLCN_HLRR,VLCN_EALB,VLCN_EALP,VLCN_EALPE,VLCN_EALT,VLCN_EALS,VLCN_EALR,VLCN_ALRB,VLCN_ALRP,VLCN_ALR_NPCTL,VLCN_RISKV,VLCN_RISKS,VLCN_RISKR,WFIR_EVNTS,WFIR_AFREQ,WFIR_EXP_AREA,WFIR_EXPB,WFIR_EXPP,WFIR_EXPPE,WFIR_EXPA,WFIR_EXPT,WFIR_HLRB,WFIR_HLRP,WFIR_HLRA,WFIR_HLRR,WFIR_EALB,WFIR_EALP,WFIR_EALPE,WFIR_EALA,WFIR_EALT,WFIR_EALS,WFIR_EALR,WFIR_ALRB,WFIR_ALRP,WFIR_ALRA,WFIR_ALR_NPCTL,WFIR_RISKV,WFIR_RISKS,WFIR_RISKR,WNTW_EVNTS,WNTW_AFREQ,WNTW_EXP_AREA,WNTW_EXPB,WNTW_EXPP,WNTW_EXPPE,WNTW_EXPA,WNTW_EXPT,WNTW_HLRB,WNTW_HLRP,WNTW_HLRA,WNTW_HLRR,WNTW_EALB,WNTW_EALP,WNTW_EALPE,WNTW_EALA,WNTW_EALT,WNTW_EALS,WNTW_EALR,WNTW_ALRB,WNTW_ALRP,WNTW_ALRA,WNTW_ALR_NPCTL,WNTW_RISKV,WNTW_RISKS,WNTW_RISKR,NRI_VER
2210,C41001,Oregon,OR,41,Baker,County,001,41001,16645,6647418495.000000000000000,90858334.000000000000000,3119.153473410000061,6175418.922103939577937,49.284123448934139,Relatively Low,33.333333333333329,47.508511296812131,Very Low,33.333333333333329,5072326.063475734554231,4241741.874128635041416,0.068374808059578,793147.773491108207963,37436.415855996085156,0.000638103630352,0.000004107828661,0.000412030621825,47.725162488393686,52.561247216035632,60.220001220703125,Relatively High,0.500000000000000,39.909999847412109,Relatively Low,0.305555555555556,2.557246923446655,1.217472781683189,1.000000000000000,0.016666666660000,2913.270173190000150,1000000.000000000000000,5.000000000000000,58000000.000000000000000,59000000.000000000000000,0.004748380700000,0.063654348000000,Relatively Moderate,79.139678301677449,0.005304528997878,61532.536375386982400,61611.676053688657703,39.903846153846153,Very Low,0.000000011905325,0.000000318686032,37.500000000000000,77595.850920962082455,31.730769230769230,Very Low,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,1.001611159370527,0.062019266834088,3119.153473410000061,6647418495.000000000000000,16645.000000000000000,193082000000.000000000000000,90858334.000000000000000,199820276829.000000000000000,0.000000272670007,0.000002761523092,0.003020460018888,Relatively Low,112.322906174165112,0.002847515960243,33031.185138815126265,17002.072768271424138,50145.580813260559808,49.829774063757348,Relatively Low,0.000000016897222,0.000000171073353,0.000187127278476,48.591767254719905,60247.317375314829405,49.125039770919507,Relatively Low,1260.000000000000000,52.174388038175863,3119.153473410000061,23635823.304997675120831,23635823.304997682571411,0.000012100000276,Very Low,11713.405535963485818,11713.405535963485818,43.424317617866002,Very Low,0.000128919439971,39.423076923076920,13391.514998300162915,42.316258351893090,Very Low,,0.000997036126807,3119.153473410000061,6647339000.000000000000000,16668.000000000000000,193348800000.000000000000000,199996139000.000000000000000,0.131649060271116,0.001144099444182,Very High,872522.199999999953434,0.019013328919793,220554.615469598735217,1093076.815469598630443,79.696688331785822,Relatively Low,0.000131257299455,0.000001142284705,84.648715567935625,1310444.723972652107477,81.991727648743236,Relatively Low,9.000000000000000,0.263188550927024,3119.153473410000061,6647418495.000000000000000,16645.000000000000000,193082000000.000000000000000,90858334.000000000000000,199820276829.000000000000000,0.000002266200900,0.000000162247020,0.000026059679000,Relatively Moderate,4474.566745756011187,0.000812980666878,9430.575735787966551,699.388359875927108,14604.530841419938952,17.834987593052109,Very Low,0.000000673128486,0.000000048842335,0.000007697569712,28.660049627791562,17708.751117099440307,16.099268215081132,Very Low,21.008511837468685,1.300836646282889,3119.153473410000061,6647418495.000000000000000,16645.000000000000000,193082000000.000000000000000,90858334.000000000000000,199820276829.000000000000000,0.000000543886415,0.000000433037115,0.000055219974456,Very Low,4701.395320721872849,0.009372619481325,108722.385983369036694,6524.860001177757113,119948.641305268305587,60.445682451253482,Relatively Low,0.000000707251292,0.000000563089185,0.000071813555388,68.585577220674708,146083.394032386509934,59.338211899459111,Relatively Low,,,,,,,,,,,,Not Applicable,,,,,,,Not Applicable,,,,,,,Not Applicable,0.000000000000000,0.014890000000000,3119.153473410000061,6647418495.000000000000000,16645.000000000000000,193082000000.000000000000000,199729418495.000000000000000,0.000000032323243,0.000002611413300,Relatively High,3.199356576481665,0.000647223248496,7507.789682552021986,7510.989039128528930,17.788141239173886,Very Low,0.000000000481293,0.000000038883944,42.105263157894733,9174.657982388067467,17.654896735509659,Very Low,7.000000000000000,0.196328865804484,3.239231495408999,1727276965.471517562866211,4440.271124806217813,51507145047.752128601074219,53234422013.223678588867188,0.000260525676539,0.000033781720932,Very Low,66819.018140194835723,0.016379846894147,190006.223972105741268,256825.242112300591543,95.079912253212157,Relatively High,0.000010051874753,0.000000984070105,97.179567533688498,327510.663061582657974,95.663347253453253,Relatively High,98.000000000000000,4.410134385043285,3119.153473410000061,6647418495.000000000000000,16645.000000000000000,193082000000.000000000000000,199729418495.000000000000000,0.000000007457346,0.000000025107315,Relatively High,200.757444630953927,0.001695820307810,19671.515570595274767,19872.273015226186544,13.577863577863578,Very Low,0.000000030200813,0.000000101881665,9.073359073359073,24189.413717888237443,13.867438867438867,Very Low,13.000000000000000,0.541666666666667,33.198371207546998,504281149.043946087360382,1415.855984182351449,16423929416.515274047851562,16053109.299721578136086,16944263674.858949661254883,0.000048394933000,0.000006840931700,0.000079450227000,Very Low,13219.186728120081170,0.005246460962615,60858.947166334386566,690.854221372624465,74768.988115827087313,22.346022903125967,Very Low,0.000001988619603,0.000000315197414,0.000007603641746,29.650263076446919,91868.398767144259182,21.667196945593382,Very Low,5.000000000000000,0.134014264817105,3119.153473410000061,6647418495.000000000000000,16645.000000000000000,193082000000.000000000000000,90858334.000000000000000,199820276829.000000000000000,0.000008874798400,0.000000804504340,0.000000673115150,Relatively Moderate,7332.026911730891698,0.001660970851725,19267.261880005811690,7.516577216154970,26606.805368952904246,10.700992555831265,Very Low,0.000001102988614,0.000000099787975,0.000000082728539,13.244416873449131,32559.337349690897099,8.240534521158128,Very Low,4.000000000000000,0.086592221543221,3119.153473410000061,6647418495.000000000000000,16645.000000000000000,193082000000.000000000000000,90858334.000000000000000,199820276829.000000000000000,0.000020043355089,0.000000426333344,0.000009878604027,Very Low,11537.250528165099240,0.000614485984448,7128.037419599228087,77.721151875153922,18743.009099639475608,7.351116625310174,Very Low,0.000001735598644,0.000000036917151,0.000000855410268,6.327543424317618,22867.550851275878813,5.536111994909322,Very Low,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,0.004833758086653,33.985646186193001,1470767296.980435371398926,2938.918505466661827,34091454663.413246154785156,14915041.786718936637044,35577137002.180458068847656,0.400000000000000,0.000001984738700,0.000931507670000,Relatively High,3259975.585644179489464,0.000029899503565,346.834241349917022,62.761968767611350,3260385.181854293681681,94.686605154311167,Relatively Moderate,0.000490412268777,0.000000001796305,0.000000690767330,95.354756601972639,3972795.658139489591122,95.100222717149222,Relatively Moderate,64.340521568095951,3.983933224030711,3119.153473410000061,6647418495.000000000000000,16645.000000000000000,193082000000.000000000000000,90858334.000000000000000,199820276829.000000000000000,0.000000028996284,0.000000324208628,0.000001814903044,Relatively Low,765.224724083257229,0.004749126280656,55089.864855607833306,657.835271475940658,56512.924851166986628,54.100897554936559,Relatively Moderate,0.000000115116075,0.000000285318491,0.000007240230395,73.878056329309814,68981.689817764374311,53.643016226535153,Relatively Low,March 2023
2211,C41003,Oregon,OR,41,Benton,County,003,41003,94807,20216923511.000000000000000,87799534.000000000000000,685.016559239999992,52326715.444144137203693,91.345847916003819,Relatively Moderate,69.444444444444443,91.241101826060046,Relatively Moderate,75.000000000000000,45275376.129999570548534,27461813.023747678846121,1.528587288516859,17731612.546795565634966,81950.559456325936480,0.001358357665488,0.000016123147959,0.000933382624290,89.817393995666976,88.355074769328667,44.430000305175781,Relatively Moderate,0.250000000000000,84.440002441406250,Very High,1.000000000000000,2.734852075576782,1.155743362438293,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.009483845904469,0.000099887169199,No Rating,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No Expected Annual Losses,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No Rating,0.000000000000000,0.000000000000000,685.016559239999992,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000272670007,0.000000592015226,0.003020460018888,No Rating,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No Expected Annual Losses,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,No Rating,266.000000000000000,5.023492826627487,685.016559239999992,48818843.884195260703564,48818843.884195253252983,0.000012100000276,Very Low,3172.373288164343194,3172.373288164342739,31.420595533498759,Very Low,0.000036132005987,25.775434243176175,4105.789694581593722,30.957683741648108,Very Low,,0.003291859612278,685.016559239999992,20216668000.000000000000000,95184.000000000000000,1104134400000.000000000000000,1124351068000.000000000000000,0.372235402933722,0.004298586087809,Very High,24772427.199999999254942,1.346886146489554,15623879.299278825521469,40396306.499278828501701,98.112039616217899,Relatively High,0.001225331202669,0.000014206610762,98.916744042092233,47102453.332758963108063,97.995545657015597,Relatively Moderate,2.000000000000000,0.035893311528870,685.016559239999992,20216923511.000000000000000,94807.000000000000000,1099761200000.000000000000000,87799534.000000000000000,1120065923045.000000000000000,0.000000190480750,0.000000098976713,0.000001464749500,Relatively Low,155.781762098335378,0.000379785814969,4405.515453644013178,4.872062748915220,4566.169278491275691,8.870967741935484,Very Low,0.000000007705513,0.000000004005884,0.000000055490759,8.188585607940446,4894.474908724332636,6.076996500159083,Very Low,29.834310998748915,1.847325758436461,685.016559239999992,20216923511.000000000000000,94807.000000000000000,1099761200000.000000000000000,87799533.992322921752930,1120065923044.992187500000000,0.000000543886415,0.000000433037115,0.000055219974456,Very Low,21712.924393399374821,0.081105675456682,940825.835297517827712,9577.229177006105601,972115.988867924199440,90.157845868152279,Relatively Moderate,0.000001073997455,0.000000855481931,0.000109080637911,78.087279480037139,1043870.699595668585971,89.436843779828195,Relatively Moderate,,,,,,,,,,,,Not Applicable,,,,,,,Not Applicable,,,,,,,Not Applicable,34.000000000000000,0.504505487327628,685.016559239999992,20215367255.651638031005859,94795.026485835071071,1099622307235.686523437500000,1119837674491.338378906250000,0.000002515204200,0.000000501983720,Relatively Low,29840.246299899648875,0.027936097703798,324058.733364053419791,353898.979663952020928,84.477015323117925,Relatively High,0.000001476003324,0.000000294662817,83.510992671552302,379247.699992330977693,83.910726182544977,Relatively Moderate,42.000000000000000,1.010722368180923,9.097352062070993,4962042254.875819206237793,25294.726907400632626,293418832125.847229003906250,298380874380.723327636718750,0.000090688465935,0.000005930089720,Very Low,172064.847574224171694,0.047001004039510,545211.646858320804313,717276.494432545267045,98.464431212785968,Relatively High,0.000008510931323,0.000000495754576,94.891883422124721,686200.676793750724755,98.136845486668818,Relatively High,13.000000000000000,0.555091415646189,685.016559239999992,20216923511.000000000000000,94807.000000000000000,1099761200000.000000000000000,1119978123511.000000000000000,0.000000097462866,0.000000025562001,Relatively High,771.216225677478178,0.001033150394069,11984.544571202875886,12755.760796880309499,7.754182754182754,Very Low,0.000000038147062,0.000000010897406,0.675675675675676,13251.966495543167184,6.788931788931789,Very Low,29.000000000000000,1.208333333333333,63.010478321504969,1498877111.749066591262817,6538.522799468973972,75846864473.839950561523438,46392365.408283010125160,77392133950.997390747070312,0.001308405200000,0.000001399016800,0.001220109200000,Very Low,2369709.150334599893540,0.011053233086065,128217.503798355566687,68396.200145326147322,2566322.854278283659369,87.031878675332720,Relatively Moderate,0.000117214132459,0.000000116586677,0.000779004136233,73.692355307954188,2824996.129916337318718,86.446070633153042,Relatively Moderate,2.000000000000000,0.042990915797659,685.016559239999992,20216923511.000000000000000,94807.000000000000000,1099761200000.000000000000000,87799534.000000000000000,1120065923045.000000000000000,0.000016471962000,0.000000336767500,0.000072540141000,Relatively Moderate,16999.130863149370271,0.001630686485513,18915.963231951274793,270.415198624274012,36185.509293724870076,12.655086848635236,Very Low,0.000000840836681,0.000000017200064,0.000003079916103,7.040942928039702,39086.405758693552343,9.576837416481069,Very Low,1.000000000000000,0.044270496646724,685.016559239999992,20216923511.000000000000000,94807.000000000000000,1099761200000.000000000000000,87799534.000000000000000,1120065923045.000000000000000,0.000077664760246,0.000000813460373,0.000021619155530,Very Low,69510.989050928648794,0.003414217624516,39604.924444387077529,84.032122056824974,109199.945617372548440,16.191066997518611,Very Low,0.000003438257508,0.000000036012295,0.000000957090752,8.405707196029777,118291.633554987405660,13.490295895641108,Very Low,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,0.000010693309663,24.621455268770085,1700478760.034236431121826,9079.784285110010387,105325497707.276123046875000,11041993.513560257852077,107037018460.823883056640625,0.400000000000000,0.000131685400000,0.020046378000000,Relatively Low,7079.060980549495980,0.000012315408705,142.858740981541018,2.256541428977304,7224.176262960013446,21.889914094813872,Very Low,0.000000350155204,0.000000000129900,0.000000025701064,4.358892777601018,7193.537976703102686,19.917276487432389,Very Low,31.109330619169196,1.926274341744220,685.016559239999992,20216923511.000000000000000,94807.000000000000000,1099761200000.000000000000000,87799533.992322921752930,1120065923044.992187500000000,0.000000057287000,0.000000157277995,0.000003799390242,Relatively Low,1542.476263152867205,0.008134976013476,94365.721756326965988,443.180920970343493,96351.378940449823858,67.657072113896618,Relatively Moderate,0.000000076296290,0.000000085805647,0.000005047645480,37.294955122253171,103123.096697844055598,64.460706331530389,Relatively Moderate,March 2023
